"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20220131"
"실거래구분 : 아파트(매매)"
"주소구분 : 도로명주소"
"시도 : 전체"
"시군구 : 전체"
"도로명 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6","202201","8","53,000","4","1985","경원대로 1269","","중개거래","인천 부평구"
"인천광역시 부평구 산곡동","311-126","0311","0126","현대2차","72.45","202201","29","45,000","3","1987","안남로 91","","중개거래","서울 도봉구, 인천 부평구"
"인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.945","202201","6","44,500","1","1989","마장로 121","","중개거래","인천 부평구"
"인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","125.34","202201","24","50,000","12","1989","마장로 121","","직거래","-"
"인천광역시 부평구 삼산동","191","0191","0000","대보","56.34","202201","7","30,000","4","1985","후정동로 5","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","191","0191","0000","대보","56.34","202201","26","30,000","3","1985","후정동로 5","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","122.059","202201","13","68,000","12","2007","후정로 7","","직거래","-"
"인천광역시 부평구 삼산동","56-3","0056","0003","삼보","84.95","202201","7","39,000","15","1990","후정동로 43","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","56-3","0056","0003","삼보","55.12","202201","12","21,000","4","1990","후정동로47번길 4","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4","202201","22","26,700","3","2000","부평북로 432","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.39","202201","21","30,000","1","2000","부평북로 463","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.96","202201","7","70,000","2","2004","체육관로 57","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.86","202201","21","49,990","17","2005","굴포로 105","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.83","202201","29","43,500","4","2005","굴포로 105","","중개거래","인천 부평구"
"인천광역시 부평구 삼산동","454-4","0454","0004","서해그랑블5단지","130.0383","202201","25","110,000","13","2004","굴포로 158","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","406-3","0406","0003","동암비버리씨티","12.3728","202201","27","8,200","10","2014","열우물로25번길 14-3","","직거래","-"
"인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8","202201","8","35,700","5","2000","아트센터로 118","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8","202201","9","36,000","15","2000","아트센터로 118","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8","202201","22","35,000","17","2000","아트센터로 118","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","216","0216","0000","백영","60","202201","4","22,800","19","1997","경원대로1090번길 10","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","216","0216","0000","백영","60","202201","5","20,500","8","1997","경원대로1090번길 10","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","216","0216","0000","백영","60","202201","8","20,000","18","1997","경원대로1090번길 10","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","216","0216","0000","백영","60","202201","17","20,200","5","1997","경원대로1090번길 10","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","617","0617","0000","브라운스톤백운","84.5349","202201","23","54,000","12","2014","마장로 43-20","","중개거래","인천 부평구"
"인천광역시 부평구 십정동","186-7","0186","0007","한국","59.28","202201","22","26,000","4","1998","이규보로95번길 24","","중개거래","인천 부평구"
"인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.98","202201","16","29,600","8","1995","항동로75번길 11","","중개거래","인천 부평구"
"인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.98","202201","18","28,500","6","1995","항동로75번길 11","","중개거래","서울 노원구, 인천 부평구"
"인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.98","202201","19","30,200","15","1995","항동로75번길 11","","중개거래","경기 부천시, 인천 부평구"
"인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","39.99","202201","19","18,400","5","1995","항동로75번길 11","","중개거래","경기 부천시, 인천 부평구"
"인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.98","202201","21","27,700","5","1995","경인로1118번길 67","","중개거래","인천 부평구"
"인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.98","202201","26","28,500","3","1995","항동로75번길 11","","중개거래","인천 부평구"
"인천광역시 부평구 청천동","397","0397","0000","동양","40.56","202201","19","10,000","1","1982","안남로417번길 35","","중개거래","인천 부평구"
"인천광역시 부평구 청천동","390-5","0390","0005","무지개","84.71","202201","20","22,000","16","1993","부평북로 123","","중개거래","경기 안산단원구"
"인천광역시 부평구 청천동","259-5","0259","0005","미도7","49.83","202201","5","29,500","3","1989","원길로24번길 5","","중개거래","인천 부평구"
"인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.805","202201","8","43,000","20","1998","안남로 272","","중개거래","인천 부평구"
"인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.805","202201","20","41,500","23","1998","안남로 272","","중개거래","인천 부평구"
"인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.805","202201","22","46,000","14","1998","안남로 272","","중개거래","인천 부평구"
"인천광역시 부평구 청천동","300","0300","0000","삼익","42.93","202201","23","26,300","9","1986","부평대로167번길 43","","중개거래","인천 부평구"
"인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","98.91","202201","1","57,500","16","1998","세월천로 16","20220214","중개거래","인천 부평구"
"인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","98.91","202201","17","57,500","16","1998","세월천로 16","","중개거래","인천 부평구"
"인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.34","202201","24","53,000","21","1998","세월천로 16","","직거래","-"
"인천광역시 서구 가정동","284-401","0284","0401","뉴서울(284-401)","68.9","202201","24","27,000","14","1990","봉오대로283번길 6","","중개거래","인천 서구"
"인천광역시 서구 가정동","284-401","0284","0401","뉴서울(284-401)","57.2","202201","24","24,300","9","1990","봉오대로283번길 6","","중개거래","인천 서구"
"인천광역시 서구 가정동","5-92","0005","0092","동우1","47.1","202201","12","22,500","3","1988","봉오대로253번길 58","","중개거래","인천 서구"
"인천광역시 서구 가정동","5-92","0005","0092","동우1","37.98","202201","17","22,000","1","1988","봉오대로253번길 58","","중개거래","인천 서구"
"인천광역시 서구 가정동","5-93","0005","0093","동우2","40.86","202201","6","15,000","5","1988"," 30","","중개거래","인천 서구"
"인천광역시 서구 가정동","597-1","0597","0001","루원더퍼스트","74.91","202201","15","60,000","5","2019","봉오재2로 13","","중개거래","인천 서구"
"인천광역시 서구 가정동","610-1","0610","0001","루원시티프라디움","84.9917","202201","25","74,000","19","2018","봉오재3로 66","","중개거래","인천 서구"
"인천광역시 서구 가정동","603-1","0603","0001","루원제일풍경채","84.2814","202201","8","64,000","4","2018","봉오재3로 11","","중개거래","인천 서구"
"인천광역시 서구 가정동","603-1","0603","0001","루원제일풍경채","74.7683","202201","21","63,700","20","2018","봉오재3로 11","","중개거래","인천 서구"
"인천광역시 서구 가정동","609-1","0609","0001","루원호반베르디움더센트럴","73.1716","202201","14","60,000","2","2018","봉오재3로 75","","중개거래","인천 서구"
"인천광역시 서구 가정동","597-2","0597","0002","엘에이치웨스턴블루힐","84.99","202201","9","61,000","25","2015","봉오재2로 37","","중개거래","인천 서구"
"인천광역시 서구 가정동","567","0567","0000","한국","84.06","202201","22","31,700","8","1992","서달로163번길 10","","중개거래","인천 서구"
"인천광역시 서구 가정동","567","0567","0000","한국","126.79","202201","26","39,500","10","1992","가석로 324","","중개거래","인천 서구"
"인천광역시 서구 가정동","산17-9","0017","0009","현광","48.15","202201","12","20,000","6","1989","봉오대로253번길 47","","중개거래","인천 서구"
"인천광역시 서구 가좌동","2-19","0002","0019","공작","46.61","202201","16","12,300","6","1990","장고개로 375-3","","중개거래","인천 서구"
"인천광역시 서구 가좌동","158-12","0158","0012","덕산","41.82","202201","12","13,500","4","1982","건지로284번길 93","","중개거래","인천 서구"
"인천광역시 서구 가좌동","158-12","0158","0012","덕산","41.82","202201","18","16,000","4","1982","건지로284번길 93","","중개거래","인천 서구"
"인천광역시 서구 가좌동","158-12","0158","0012","덕산","41.82","202201","20","13,600","3","1982","건지로284번길 93","","중개거래","인천 서구"
"인천광역시 서구 가좌동","207","0207","0000","동남","50.49","202201","25","15,000","1","1986","건지로318번길 55","","직거래","-"
"인천광역시 서구 가좌동","618","0618","0000","두현예뜰채아파트","59.636","202201","18","26,000","4","2017","열우물로282번길 16","","직거래","-"
"인천광역시 서구 가좌동","192-7","0192","0007","세우","67.47","202201","15","16,500","5","1984","건지로318번길 27","","중개거래","인천 서구"
"인천광역시 서구 가좌동","192-7","0192","0007","세우","59.92","202201","25","18,500","2","1984","건지로318번길 26","","중개거래","인천 서구"
"인천광역시 서구 가좌동","192-7","0192","0007","세우","59.92","202201","26","18,300","2","1984","건지로318번길 27","","중개거래","인천 서구"
"인천광역시 서구 가좌동","192-7","0192","0007","세우","59.92","202201","27","15,200","5","1984","건지로318번길 26","","중개거래","인천 서구"
"인천광역시 서구 가좌동","192-7","0192","0007","세우","67.47","202201","28","16,000","3","1984","건지로318번길 27","","직거래","-"
"인천광역시 서구 가좌동","262-1","0262","0001","신영","47.76","202201","7","10,000","5","1984","원적로37번길 23","","직거래","-"
"인천광역시 서구 가좌동","193-1","0193","0001","신인향","57.99","202201","15","15,000","1","1990","건지로334번길 26","","중개거래","인천 서구"
"인천광역시 서구 가좌동","217","0217","0000","신현대","59.82","202201","28","30,000","10","1995","원적로47번길 35","","중개거래","인천 서구"
"인천광역시 서구 가좌동","611","0611","0000","인천가좌두산위브트레지움1,2단지","84.82","202201","17","67,000","7","2017","여우재로 136","","중개거래","인천 서구"
"인천광역시 서구 가좌동","611","0611","0000","인천가좌두산위브트레지움1,2단지","51.66","202201","22","40,500","7","2017","여우재로 136","","중개거래","인천 서구"
"인천광역시 서구 가좌동","199-2","0199","0002","인향","43.83","202201","11","11,000","3","1989","건지로334번길 39","","중개거래","인천 서구"
"인천광역시 서구 가좌동","30-2","0030","0002","진주2","58.98","202201","19","26,500","8","1984","장고개로337번길 32","","중개거래","인천 서구"
