,코드,시도,시군구,읍면동,하위,위도,경도,코드종류
391,1171060000,서울특별시,송파구,석촌동,,37.50273,127.102497,H
392,1171061000,서울특별시,송파구,삼전동,,37.501901,127.091876,H
393,1171062000,서울특별시,송파구,가락본동,,37.495585,127.12183,H
394,1171063100,서울특별시,송파구,가락1동,,37.496537,127.105726,H
395,1171063200,서울특별시,송파구,가락2동,,37.498639,127.126488,H
396,1171064100,서울특별시,송파구,문정1동,,37.490024,127.124055,H
397,1171064200,서울특별시,송파구,문정2동,,37.48989,127.110917,H
398,1171064600,서울특별시,송파구,장지동,,37.477368,127.131914,H
399,1171064700,서울특별시,송파구,위례동,,37.481576,127.140424,H
400,1171065000,서울특별시,송파구,잠실본동,,37.506167,127.084325,H
401,1171067000,서울특별시,송파구,잠실2동,,37.511956,127.088281,H
402,1171068000,서울특별시,송파구,잠실3동,,37.513354,127.094316,H
403,1171069000,서울특별시,송파구,잠실4동,,37.520419,127.112285,H
404,1171071000,서울특별시,송파구,잠실6동,,37.518133,127.100683,H
405,1171072000,서울특별시,송파구,잠실7동,,37.508661,127.07709,H
406,1174051500,서울특별시,강동구,강일동,,37.567438,127.173364,H
407,1174052000,서울특별시,강동구,상일동,,37.550583,127.168797,H
408,1174053000,서울특별시,강동구,명일1동,,37.53012,127.123858,H
409,1174054000,서울특별시,강동구,명일2동,,37.53012,127.123858,H
410,1174055000,서울특별시,강동구,고덕1동,,37.53012,127.123858,H
411,1174056000,서울특별시,강동구,고덕2동,,37.53012,127.123858,H
412,1174057000,서울특별시,강동구,암사1동,,37.53012,127.123858,H
413,1174058000,서울특별시,강동구,암사2동,,37.53012,127.123858,H
414,1174059000,서울특별시,강동구,암사3동,,37.53012,127.123858,H
415,1174060000,서울특별시,강동구,천호1동,,37.53012,127.123858,H
416,1174061000,서울특별시,강동구,천호2동,,37.53012,127.123858,H
417,1174062000,서울특별시,강동구,천호3동,,37.53012,127.123858,H
418,1174064000,서울특별시,강동구,성내1동,,37.53012,127.123858,H
419,1174065000,서울특별시,강동구,성내2동,,37.53012,127.123858,H
420,1174066000,서울특별시,강동구,성내3동,,37.53012,127.123858,H
421,1174068500,서울특별시,강동구,길동,,37.539616,127.145914,H
422,1174069000,서울특별시,강동구,둔촌1동,,37.53012,127.123858,H
423,1174070000,서울특별시,강동구,둔촌2동,,37.53012,127.123858,H
424,2611051000,부산광역시,중구,중앙동,,35.101324,129.035325,H
425,2611052000,부산광역시,중구,동광동,,35.105008,129.034571,H
426,2611053000,부산광역시,중구,대청동,,35.104262,129.031085,H
427,2611054500,부산광역시,중구,보수동,,35.103769,129.02543,H
428,2611056000,부산광역시,중구,부평동,,35.100362,129.026528,H
429,2611057000,부산광역시,중구,광복동,,35.100004,129.030395,H
430,2611058000,부산광역시,중구,남포동,,35.09737,129.031678,H
431,2611059000,부산광역시,중구,영주1동,,35.106333,129.032372,H
432,2611060000,부산광역시,중구,영주2동,,35.106333,129.032372,H
433,2614051000,부산광역시,서구,동대신1동,,35.097689,129.023906,H
434,2614052000,부산광역시,서구,동대신2동,,35.097689,129.023906,H
435,2614053000,부산광역시,서구,동대신3동,,35.097689,129.023906,H
436,2614054000,부산광역시,서구,서대신1동,,35.097689,129.023906,H
437,2614056000,부산광역시,서구,서대신3동,,35.097689,129.023906,H
438,2614057000,부산광역시,서구,서대신4동,,35.097689,129.023906,H
439,2614059000,부산광역시,서구,부민동,,35.10381,129.018498,H
440,2614061500,부산광역시,서구,아미동,,35.100177,129.015316,H
441,2614063000,부산광역시,서구,초장동,,35.094146,129.017479,H
442,2614064000,부산광역시,서구,충무동,,35.098023,129.021651,H
443,2614065000,부산광역시,서구,남부민1동,,35.097689,129.023906,H
444,2614066000,부산광역시,서구,남부민2동,,35.097689,129.023906,H
445,2614068000,부산광역시,서구,암남동,,35.071221,129.014508,H
446,2617051000,부산광역시,동구,초량1동,,35.129298,129.045302,H
447,2617052000,부산광역시,동구,초량2동,,35.129298,129.045302,H
448,2617053000,부산광역시,동구,초량3동,,35.129298,129.045302,H
449,2617055000,부산광역시,동구,초량6동,,35.129298,129.045302,H
450,2617056000,부산광역시,동구,수정1동,,35.129298,129.045302,H
451,2617057000,부산광역시,동구,수정2동,,35.129298,129.045302,H
452,2617059000,부산광역시,동구,수정4동,,35.129298,129.045302,H
453,2617060000,부산광역시,동구,수정5동,,35.129298,129.045302,H
454,2617064500,부산광역시,동구,좌천동,,35.129727,129.053086,H
455,2617065000,부산광역시,동구,범일1동,,35.129298,129.045302,H
456,2617066000,부산광역시,동구,범일2동,,35.129298,129.045302,H
457,2617068000,부산광역시,동구,범일5동,,35.129298,129.045302,H
458,2620053000,부산광역시,영도구,남항동,,35.089974,129.037595,H
459,2620054000,부산광역시,영도구,영선1동,,35.091224,129.067945,H
460,2620055000,부산광역시,영도구,영선2동,,35.091224,129.067945,H
461,2620058500,부산광역시,영도구,신선동,,35.083356,129.045132,H
462,2620059000,부산광역시,영도구,봉래1동,,35.091224,129.067945,H
463,2620060500,부산광역시,영도구,봉래2동,,35.091224,129.067945,H
464,2620063000,부산광역시,영도구,청학1동,,35.091224,129.067945,H
465,2620064000,부산광역시,영도구,청학2동,,35.091224,129.067945,H
466,2620065000,부산광역시,영도구,동삼1동,,35.091224,129.067945,H
467,2620066000,부산광역시,영도구,동삼2동,,35.091224,129.067945,H
468,2620067000,부산광역시,영도구,동삼3동,,35.091224,129.067945,H
469,2623051000,부산광역시,부산진구,부전1동,,35.162943,129.053097,H
470,2623052000,부산광역시,부산진구,부전2동,,35.162943,129.053097,H
471,2623054000,부산광역시,부산진구,연지동,,35.171836,129.053486,H
472,2623055000,부산광역시,부산진구,초읍동,,35.185774,129.040666,H
473,2623056000,부산광역시,부산진구,양정1동,,35.162943,129.053097,H
474,2623057000,부산광역시,부산진구,양정2동,,35.162943,129.053097,H
475,2623060000,부산광역시,부산진구,전포1동,,35.162943,129.053097,H
476,2623061000,부산광역시,부산진구,전포2동,,35.162943,129.053097,H
477,2623064000,부산광역시,부산진구,부암1동,,35.162943,129.053097,H
478,2623066000,부산광역시,부산진구,부암3동,,35.162943,129.053097,H
479,2623067000,부산광역시,부산진구,당감1동,,35.162943,129.053097,H
480,2623068000,부산광역시,부산진구,당감2동,,35.162943,129.053097,H
481,2623070000,부산광역시,부산진구,당감4동,,35.162943,129.053097,H
482,2623071000,부산광역시,부산진구,가야1동,,35.162943,129.053097,H
483,2623072000,부산광역시,부산진구,가야2동,,35.162943,129.053097,H
484,2623074000,부산광역시,부산진구,개금1동,,35.162943,129.053097,H
485,2623075000,부산광역시,부산진구,개금2동,,35.162943,129.053097,H
486,2623076000,부산광역시,부산진구,개금3동,,35.162943,129.053097,H
487,2623077000,부산광역시,부산진구,범천1동,,35.162943,129.053097,H
488,2623078000,부산광역시,부산진구,범천2동,,35.162943,129.053097,H
489,2626051000,부산광역시,동래구,수민동,,35.196021,129.091035,H
490,2626052000,부산광역시,동래구,복산동,,35.205845,129.086158,H
491,2626054500,부산광역시,동래구,명륜동,,35.210939,129.085073,H
492,2626055000,부산광역시,동래구,온천1동,,35.205011,129.083632,H
493,2626056000,부산광역시,동래구,온천2동,,35.205011,129.083632,H
494,2626057000,부산광역시,동래구,온천3동,,35.205011,129.083632,H
495,2626058000,부산광역시,동래구,사직1동,,35.205011,129.083632,H
496,2626059000,부산광역시,동래구,사직2동,,35.205011,129.083632,H
497,2626060000,부산광역시,동래구,사직3동,,35.205011,129.083632,H
498,2626074000,부산광역시,동래구,안락1동,,35.205011,129.083632,H
499,2626075000,부산광역시,동래구,안락2동,,35.205011,129.083632,H
500,2626076100,부산광역시,동래구,명장1동,,35.205011,129.083632,H
501,2626076200,부산광역시,동래구,명장2동,,35.205011,129.083632,H
502,2629051000,부산광역시,남구,대연1동,,35.136318,129.084477,H
503,2629053000,부산광역시,남구,대연3동,,35.136318,129.084477,H
504,2629054000,부산광역시,남구,대연4동,,35.136318,129.084477,H
505,2629055000,부산광역시,남구,대연5동,,35.136318,129.084477,H
506,2629056000,부산광역시,남구,대연6동,,35.136318,129.084477,H
507,2629057000,부산광역시,남구,용호1동,,35.136318,129.084477,H
508,2629058000,부산광역시,남구,용호2동,,35.136318,129.084477,H
509,2629059000,부산광역시,남구,용호3동,,35.136318,129.084477,H
510,2629060000,부산광역시,남구,용호4동,,35.136318,129.084477,H
511,2629061000,부산광역시,남구,용당동,,35.113097,129.09764,H
512,2629062000,부산광역시,남구,감만1동,,35.136318,129.084477,H
513,2629063000,부산광역시,남구,감만2동,,35.136318,129.084477,H
514,2629064500,부산광역시,남구,우암동,,35.126039,129.075805,H
515,2629068000,부산광역시,남구,문현1동,,35.136318,129.084477,H
516,2629069000,부산광역시,남구,문현2동,,35.136318,129.084477,H
517,2629070000,부산광역시,남구,문현3동,,35.136318,129.084477,H
518,2629071000,부산광역시,남구,문현4동,,35.136318,129.084477,H
519,2632051000,부산광역시,북구,구포1동,,35.197266,128.990201,H
520,2632052000,부산광역시,북구,구포2동,,35.197266,128.990201,H
521,2632052100,부산광역시,북구,구포3동,,35.197266,128.990201,H
522,2632053000,부산광역시,북구,금곡동,,35.26173,129.023141,H
523,2632054100,부산광역시,북구,화명1동,,35.197266,128.990201,H
524,2632054200,부산광역시,북구,화명2동,,35.197266,128.990201,H
525,2632054300,부산광역시,북구,화명3동,,35.197266,128.990201,H
526,2632055000,부산광역시,북구,덕천1동,,35.197266,128.990201,H
527,2632056000,부산광역시,북구,덕천2동,,35.197266,128.990201,H
528,2632056100,부산광역시,북구,덕천3동,,35.197266,128.990201,H
529,2632057100,부산광역시,북구,만덕1동,,35.197266,128.990201,H
530,2632057200,부산광역시,북구,만덕2동,,35.197266,128.990201,H
531,2632057300,부산광역시,북구,만덕3동,,35.197266,128.990201,H
532,2635051000,부산광역시,해운대구,우1동,,35.163096,129.1635,H
533,2635052000,부산광역시,해운대구,우2동,,35.163096,129.1635,H
534,2635052500,부산광역시,해운대구,우3동,,35.163096,129.1635,H
535,2635053000,부산광역시,해운대구,중1동,,35.163096,129.1635,H
536,2635054000,부산광역시,해운대구,중2동,,35.163096,129.1635,H
537,2635055100,부산광역시,해운대구,좌1동,,35.163096,129.1635,H
538,2635055200,부산광역시,해운대구,좌2동,,35.163096,129.1635,H
539,2635055300,부산광역시,해운대구,좌3동,,35.163096,129.1635,H
540,2635055400,부산광역시,해운대구,좌4동,,35.163096,129.1635,H
541,2635056000,부산광역시,해운대구,송정동,,35.184732,129.197405,H
542,2635057000,부산광역시,해운대구,반여1동,,35.163096,129.1635,H
543,2635058000,부산광역시,해운대구,반여2동,,35.163096,129.1635,H
544,2635059000,부산광역시,해운대구,반여3동,,35.163096,129.1635,H
545,2635059500,부산광역시,해운대구,반여4동,,35.163096,129.1635,H
546,2635061000,부산광역시,해운대구,반송1동,,35.163096,129.1635,H
547,2635062000,부산광역시,해운대구,반송2동,,35.163096,129.1635,H
548,2635065000,부산광역시,해운대구,재송1동,,35.163096,129.1635,H
549,2635066000,부산광역시,해운대구,재송2동,,35.163096,129.1635,H
550,2638051000,부산광역시,사하구,괴정1동,,35.104503,128.974786,H
551,2638052000,부산광역시,사하구,괴정2동,,35.104503,128.974786,H
552,2638053000,부산광역시,사하구,괴정3동,,35.104503,128.974786,H
553,2638054000,부산광역시,사하구,괴정4동,,35.104503,128.974786,H
554,2638055000,부산광역시,사하구,당리동,,35.112368,128.983128,H
555,2638056100,부산광역시,사하구,하단1동,,35.104503,128.974786,H
556,2638056200,부산광역시,사하구,하단2동,,35.104503,128.974786,H
557,2638057100,부산광역시,사하구,신평1동,,35.104503,128.974786,H
558,2638057200,부산광역시,사하구,신평2동,,35.104503,128.974786,H
559,2638058000,부산광역시,사하구,장림1동,,35.104503,128.974786,H
560,2638059000,부산광역시,사하구,장림2동,,35.104503,128.974786,H
561,2638060100,부산광역시,사하구,다대1동,,35.104503,128.974786,H
562,2638060200,부산광역시,사하구,다대2동,,35.104503,128.974786,H
563,2638061000,부산광역시,사하구,구평동,,35.074089,128.99041,H
564,2638062000,부산광역시,사하구,감천1동,,35.104503,128.974786,H
565,2638063000,부산광역시,사하구,감천2동,,35.104503,128.974786,H
566,2641051000,부산광역시,금정구,서1동,,35.243036,129.092125,H
567,2641052000,부산광역시,금정구,서2동,,35.243036,129.092125,H
568,2641053000,부산광역시,금정구,서3동,,35.243036,129.092125,H
569,2641055500,부산광역시,금정구,금사회동동,,35.243036,129.092125,H
570,2641057000,부산광역시,금정구,부곡1동,,35.243036,129.092125,H
571,2641058000,부산광역시,금정구,부곡2동,,35.243036,129.092125,H
572,2641059000,부산광역시,금정구,부곡3동,,35.243036,129.092125,H
573,2641059100,부산광역시,금정구,부곡4동,,35.243036,129.092125,H
574,2641060000,부산광역시,금정구,장전1동,,35.243036,129.092125,H
575,2641061000,부산광역시,금정구,장전2동,,35.243036,129.092125,H
576,2641062000,부산광역시,금정구,장전3동,,35.243036,129.092125,H
577,2641063500,부산광역시,금정구,선두구동,,35.298286,129.113339,H
578,2641066500,부산광역시,금정구,청룡노포동,,35.27529,129.089832,H
579,2641067000,부산광역시,금정구,남산동,,35.268027,129.080558,H
580,2641068000,부산광역시,금정구,구서1동,,35.243036,129.092125,H
581,2641069000,부산광역시,금정구,구서2동,,35.243036,129.092125,H
582,2641070000,부산광역시,금정구,금성동,,35.254083,129.053901,H
583,2644051000,부산광역시,강서구,대저1동,,35.211081,128.966063,H
584,2644052000,부산광역시,강서구,대저2동,,35.160482,128.942612,H
585,2644053000,부산광역시,강서구,강동동,,35.18047,128.918612,H
586,2644053500,부산광역시,강서구,명지1동,,35.111067,128.91678,H
587,2644054500,부산광역시,강서구,명지2동,,35.08931,128.917501,H
588,2644055000,부산광역시,강서구,가락동,,35.196398,128.901804,H
589,2644056000,부산광역시,강서구,녹산동,,35.11714,128.88059,H
590,2644058000,부산광역시,강서구,가덕도동,,35.212155,128.980552,H
591,2647061000,부산광역시,연제구,거제1동,,35.176273,129.079814,H
592,2647062000,부산광역시,연제구,거제2동,,35.176273,129.079814,H
593,2647063000,부산광역시,연제구,거제3동,,35.176273,129.079814,H
594,2647064000,부산광역시,연제구,거제4동,,35.176273,129.079814,H
595,2647065000,부산광역시,연제구,연산1동,,35.176273,129.079814,H
